ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i,fracDev_i
2.425621,1.878277,2.732754,3.207037,5.67211,2.142061,0.9949147,1.0
1.825392,0.9534035,1.362394,1.703793,3.199276,1.315845,0.8521153,1.0
1.794149,1.133245,1.630793,1.971978,5.475076,2.536303,0.6786025,0.9446378
1.939869,0.9781628,1.401249,1.762434,4.19554,1.868221,0.7494181,1.0
1.778812,1.57608,2.45837,2.855904,7.772059,2.031136,0.7313614,1.0
1.374228,0.6480312,1.027676,1.265514,4.67309,2.216463,0.7615055,0.4341492
1.679958,0.7287846,1.079058,1.353509,3.25632,1.50818,0.6719438,0.9226737
2.5828,1.668335,2.319654,2.735054,3.602574,1.805611,0.5923601,1.0
1.755119,1.489618,2.245613,2.684555,4.538091,1.762009,0.7116021,1.0
1.938345,0.9081621,1.326702,1.653224,8.74693,3.513723,0.7099908,1.0
1.776278,0.7846603,1.161329,1.443417,3.311785,1.473406,0.4111056,0.8971217
1.619575,0.7316227,1.139615,1.436513,12.31398,5.559768,0.6696169,0.5760173
1.921904,0.9026413,1.335238,1.64967,6.867872,2.969938,0.8171693,1.0
1.964109,0.8482208,1.258323,1.575509,7.113474,2.754678,0.7104656,1.0
1.324764,0.5094872,0.8366623,0.9561443,7.542602,3.452556,0.821279,0.01441222
1.455074,1.827337,2.687048,3.255579,4.842099,1.902312,0.8444112,1.0
1.825062,0.9369602,1.338747,1.706726,9.323523,3.564516,0.9233448,1.0
1.914797,0.9119644,1.326606,1.692201,11.10158,4.244156,0.727766,1.0
2.923506,1.324173,1.981323,2.372778,1.786472,0.9098046,0.09999168,0.0
1.901976,0.9118843,1.297365,1.635235,3.610165,1.644108,0.7061655,1.0
0.8618526,0.2975235,0.5591717,0.647707,5.034531,2.237507,0.5437141,0.0
1.674944,0.728054,1.107645,1.406366,4.316306,2.009429,0.4499837,0.06032308
1.932416,0.859663,1.274726,1.63028,8.174849,3.58334,0.9225478,0.896411
1.843958,0.8509541,1.286047,1.641149,5.436504,2.480859,0.3696028,0.1399599
0.4125118,0.392107,0.6771564,0.7767067,2.079764,0.9676245,0.7430263,0.7075747
2.469658,1.815159,2.673698,3.14127,2.781523,1.210962,0.4233793,0.8646924
1.094797,0.5201702,0.8396225,1.073988,2.645336,1.270035,0.9465542,0.4556438
1.767256,0.8005047,1.19187,1.501062,4.148586,1.792769,0.6024578,0.9476604
1.468485,0.7235203,1.085583,1.339399,4.404589,1.796243,0.6502821,1.0
1.900354,0.8849182,1.282808,1.607454,2.508494,1.149016,0.6548628,1.0
2.232086,1.178926,1.666498,2.006145,3.722174,1.687783,0.9382493,1.0
0.7999992,0.7219715,1.173271,1.386894,2.991243,1.340506,0.5714603,1.0
1.834562,1.094469,1.576485,1.927895,3.726145,1.781686,0.5335835,0.4517141
1.014996,0.3285732,0.5643768,0.6389103,2.21326,1.112243,0.8011528,0.0
3.472563,1.789524,2.744204,3.094879,4.506109,1.80939,0.8110685,1.0
1.857849,0.8978882,1.279331,1.601065,4.388506,1.693591,0.9380202,1.0
1.286731,0.6853828,1.014523,1.316899,7.206795,2.90319,0.5159053,1.0
1.293295,0.561327,0.8999329,1.136699,8.553263,3.973279,0.521395,0.04423775
1.564304,0.7649632,1.172775,1.497862,3.22275,1.494135,0.3523886,0.9117617
1.560013,1.438318,2.071039,2.441513,3.766802,1.727041,0.704855,0.9433678
0.1579266,0.8690605,1.583851,1.78083,11.30343,2.137776,0.721018,1.0
1.932755,0.9997292,1.413481,1.770643,3.960688,1.748253,0.8045603,0.975754
1.238062,0.7337036,1.134007,1.393112,6.858938,3.335757,0.7476229,0.1387098
3.318573,1.566393,2.167871,2.60018,4.566786,2.142628,0.568239,0.6641892
0.8353157,0.3951235,0.6091938,0.8161783,6.031732,2.73934,0.6325569,0.5792824
1.514078,0.6030655,1.025734,1.25482,8.1696,3.586423,0.370453,0.4248466
1.927198,0.9728413,1.385082,1.739882,3.576863,1.563209,0.334082,1.0
1.861309,1.040466,1.464016,1.81996,2.116626,0.992694,0.4645578,1.0
1.922234,1.038391,1.480988,1.876074,2.865165,1.321357,0.3550716,0.9562941
1.598677,0.866951,1.357831,1.764863,14.73765,6.480367,0.314914,0.4356417
0.9862366,0.3014679,0.5477238,0.6386013,23.21505,1.935017,0.3540778,0.3725184
3.223526,0.9582195,1.420361,1.69578,6.081719,2.770227,0.5316359,0.5706246
1.974981,0.8770351,1.285311,1.558443,2.633158,1.197941,0.5146751,1.0
1.954977,1.268198,1.755718,2.124136,7.872028,3.154176,0.7670665,1.0
1.097912,0.552309,0.888298,1.02788,5.628343,2.951895,0.8419396,0.03238465
1.080505,0.476635,0.7933159,0.9584961,9.666381,4.163896,0.6490585,0.4988576
2.069395,1.173458,1.647058,1.978027,3.376487,1.492712,0.6897886,1.0
1.599653,1.827326,2.614244,3.107882,6.089134,2.331443,0.7305679,1.0
3.669186,1.769339,2.444197,2.729177,3.186244,1.407508,0.7999683,0.7361273
2.149422,1.266481,1.770138,2.147779,2.742203,1.407063,0.8403879,1.0
1.655779,0.8043995,1.229568,1.515453,4.140704,1.880592,0.8211535,0.8764985
0.9168034,0.5039463,0.8471069,1.023623,3.217716,1.546664,0.7960954,0.3552489
1.335592,0.6668129,1.048662,1.335065,8.481924,3.93078,0.8917759,0.3239845
1.480356,0.7544861,1.138512,1.420763,5.520239,2.565189,0.9356679,0.5877416
1.56214,0.8994408,1.31472,1.638163,5.882689,2.708084,0.8698773,0.4715414
1.404652,0.9090443,1.366171,1.688761,3.193339,1.473741,0.5926526,0.9415545
1.991583,1.208115,1.661833,2.023272,4.751691,2.093161,0.7229628,1.0
1.401497,0.8361015,1.286356,1.590227,3.951348,1.715577,0.46517,0.386536
1.31045,0.7049789,1.106627,1.281511,5.628462,2.755056,0.8687796,0.0
1.729116,1.789301,2.448633,2.919355,3.106707,1.724044,0.9178306,0.997897
0.960186,0.5275249,0.8842659,1.094738,6.462028,3.331645,0.794982,0.1775554
1.925274,1.009552,1.453597,1.812627,4.926474,2.23625,0.9998154,1.0
5.459875,1.31711,2.422333,2.80164,2.969742,2.558239,0.882683,1.0
1.174105,1.492878,2.242947,2.765287,4.154673,1.642327,0.3499179,0.8964539
1.96496,2.218147,3.141815,3.706158,4.245672,1.981381,0.5718388,0.2263784
1.170771,0.6950817,1.069174,1.345703,6.111321,2.812538,0.3256965,0.2805479
3.033655,1.652285,2.252838,2.586754,4.544113,2.064331,0.8623284,1.0
2.421606,1.547009,2.343113,2.741299,7.367972,3.773011,0.6030947,1.0
2.119844,1.112555,1.575638,1.904524,4.627446,2.083128,0.8054193,1.0
0.9391136,0.1987858,0.3972588,0.4445457,4.707024,2.248733,0.4499619,0.0
1.631807,1.639685,2.198486,2.63575,5.522334,2.26418,0.7449602,0.8487473
1.683052,0.8857975,1.35673,1.727974,5.519813,2.513771,0.2126463,0.8364778
1.188267,0.627573,0.9828396,1.240637,3.412037,1.683626,0.8206204,0.2848516
1.951187,0.9248734,1.325708,1.644566,3.410957,1.552997,0.6772079,0.8793619
1.387457,0.6878834,1.14171,1.408672,4.130174,1.895774,0.2989079,0.272482
1.992794,1.255091,1.98712,2.257023,2.645804,1.230966,0.829717,0.9516734
0.9188042,0.3004131,0.6259117,0.7219563,5.579792,2.815881,0.8131014,0.0
1.831963,1.140844,1.599306,1.967505,7.353009,3.019309,0.7558796,1.0
1.818398,1.043442,1.496481,1.878687,3.621398,1.658697,0.8153248,1.0
1.754374,1.140871,1.699188,2.111498,5.548805,2.417546,0.6892187,1.0
2.942663,1.608418,2.200748,2.570452,4.545803,1.930647,0.868142,1.0
2.780973,1.589231,2.378351,2.738619,3.479401,1.373633,0.896791,0.814353
2.050289,0.9965572,1.424536,1.807581,5.156818,2.155284,0.6313424,1.0
1.916456,0.9450359,1.362949,1.747798,8.692937,3.372775,0.9022263,1.0
1.122477,0.4111481,0.6307945,0.7999439,7.124859,3.721412,0.8498685,0.0
3.677542,1.676464,2.278637,2.694054,3.956333,1.819351,0.5768394,0.7327991
2.734201,1.796215,2.494436,2.904974,4.245,2.007164,0.5752161,0.9882724
2.12602,1.058382,1.466393,1.809454,4.979389,2.11264,0.9548062,1.0
1.832834,0.8989601,1.240971,1.557468,3.052321,1.418725,0.7057868,0.8680959
2.005236,0.9953823,1.437899,1.787854,8.268221,3.219229,0.7410987,1.0
1.263147,0.7755508,1.143665,1.459246,4.35639,2.052684,0.8901918,1.0
1.744686,1.015589,1.472641,1.773796,3.365789,1.547688,0.5002951,0.9048898
1.826616,1.099634,1.50106,1.756706,3.865923,1.682812,0.9952999,1.0
3.255199,1.84441,2.50684,2.8272,3.769816,1.556686,0.5511104,1.0
1.363173,0.7431774,1.139273,1.439447,4.402686,2.079219,0.6171777,0.5394714
1.833622,0.9791241,1.427267,1.7356,3.885395,1.758616,0.8758492,1.0
1.133898,0.5618649,0.9266644,1.13796,4.055949,2.057446,0.8612757,0.0
1.173462,0.7092323,1.088692,1.343771,4.55162,2.099049,0.8809837,0.3273062
0.9879971,1.78475,2.375402,2.797104,6.151795,2.650635,0.9064368,1.0
1.944489,1.172876,1.63949,2.026645,6.675923,2.89162,0.7409135,1.0
1.78619,1.014627,1.438601,1.818344,2.769156,1.308625,0.3510994,0.9068453
2.83716,1.735725,2.384216,2.795284,6.45701,2.712159,0.8099363,1.0
1.678926,1.800192,2.473413,2.890545,5.413146,2.069476,0.9239409,1.0
0.8774033,1.780378,2.435867,2.763533,5.393744,1.952248,0.734917,1.0
0.7527981,0.3893433,0.7412491,0.8534718,3.233223,1.509693,0.7863569,0.9056502
1.025354,0.3916798,0.7286282,0.8582191,4.1579,1.921138,0.6665287,0.4307291
0.3742924,0.5529118,0.9224777,1.085232,2.65102,1.150942,0.8367075,1.0
1.979088,1.179497,1.643469,1.947287,7.167781,2.773034,0.8843018,1.0
1.517895,1.520033,2.419447,2.730396,3.142594,1.626077,0.8372019,1.0
1.713875,0.5606441,0.8041878,1.010567,2.467336,1.138512,0.5188802,1.0
1.178476,1.547052,2.492466,3.003895,3.734173,1.773409,0.7134477,0.5202525
1.829971,0.7464924,1.102966,1.374626,3.620106,1.749537,0.4945256,0.6520962
2.020578,0.9920464,1.415827,1.784937,4.384114,1.94867,0.7761363,1.0
2.255127,1.212769,1.677797,2.053818,5.050301,2.168408,0.7148402,1.0
1.74584,0.9456348,1.329424,1.662971,5.356655,2.261611,0.6018177,1.0
4.444601,1.777618,2.401192,2.711344,4.891523,1.89276,0.6907139,1.0
3.455954,1.814558,2.567724,2.837017,4.673334,1.900668,0.9519997,0.9561783
3.244818,1.840513,2.694889,3.053507,3.553136,1.565939,0.6854056,0.9137312
1.848831,1.060125,1.810375,2.189566,2.760477,1.381403,0.263664,1.0
1.964466,1.797161,2.520266,2.974401,3.44608,1.456916,0.9183617,1.0
1.638182,1.983845,2.828144,3.251188,6.083828,2.291497,0.8735101,1.0
4.595549,1.808706,2.632072,3.11339,3.953222,1.946923,0.7078872,0.8979453
1.180904,0.6886768,1.063213,1.360481,4.60591,2.03,0.7533683,0.6354717
1.722197,0.7180519,1.097,1.356836,3.885924,1.755823,0.9712173,0.7700613
1.183191,0.5503922,0.9160748,1.094133,6.095684,3.006418,0.8343998,0.0
1.508033,0.6570587,0.9930553,1.271164,22.0752,10.86302,0.8009495,0.3749837
3.589291,1.631969,2.284084,2.549797,12.19202,1.876385,0.4868392,1.0
1.089302,0.3585815,0.6191807,0.729372,8.028646,3.665212,0.3154638,0.0
4.735319,2.041733,3.208143,3.857679,4.355999,1.640368,0.7453566,1.0
1.783089,1.16053,1.627075,1.997833,4.137386,1.757109,0.4564015,1.0
2.925097,1.548285,2.097441,2.445757,5.690206,2.379277,0.7534199,1.0
2.886234,1.22587,1.943716,2.411995,19.6722,6.033442,0.5794386,1.0
1.276745,1.784346,2.469509,2.782526,6.673439,2.96913,0.6546602,1.0
1.221922,1.894594,2.540083,2.800659,4.821459,1.706489,0.8289159,1.0
1.572308,0.8771763,1.313925,1.653971,6.132027,2.861087,0.2678674,0.218445
2.052349,1.677143,2.253439,2.576822,3.223358,1.625245,0.9615389,0.84245
1.784185,1.741858,2.535753,2.886711,3.889363,1.434482,0.8088116,1.0
1.340023,0.7167606,1.100733,1.389638,5.361916,2.388657,0.7553383,0.7927313
1.237465,1.374126,2.13039,2.399876,258.266,2.268012,0.6573219,1.0
1.64761,1.066057,1.547464,1.914862,5.509182,2.36387,0.6132522,1.0
1.816061,0.964695,1.361166,1.69734,3.593897,1.575871,0.9656633,1.0
5.369896,1.703707,2.810957,3.289743,4.198651,1.933319,0.8108532,1.0
1.251411,0.5926304,0.8625917,1.05787,14.85596,6.939549,0.7629364,0.04131939
1.80011,0.7495575,1.083633,1.369406,3.011719,1.381653,0.8390675,0.848794
1.22266,0.6390724,1.032835,1.341923,4.066672,1.846263,0.4074405,0.5987846
1.940109,0.9579849,1.354904,1.734545,3.345968,1.497322,0.6749395,1.0
1.857332,0.9762707,1.402607,1.709625,5.978559,2.576226,0.9050172,1.0
1.425415,0.8808441,1.288309,1.617966,6.644816,3.215983,0.4633809,0.07190217
1.958035,1.081949,1.607285,1.909708,3.709814,1.659183,0.2418167,0.5887575
1.515242,0.9003506,1.306874,1.692409,6.727935,3.0992,0.7750848,0.4554132
1.809034,0.9122677,1.293505,1.61903,3.301343,1.421805,0.4767435,1.0
1.792997,0.8947802,1.295455,1.607367,11.68925,5.04435,0.5345885,1.0
0.784874,1.317703,2.162378,2.698313,3.011681,1.489317,0.9997492,0.4043357
2.861383,1.701506,2.497713,3.04644,3.285158,1.631748,0.5779346,1.0
1.822208,1.080214,1.513231,1.872215,3.712932,1.683507,0.7607685,1.0
1.374897,0.6873856,1.050688,1.321896,5.183772,2.150071,0.5256346,0.9946342
1.649033,1.069326,1.532112,1.886303,5.401883,2.280006,0.5778227,0.9621509
2.032866,1.100231,1.540324,1.90153,7.944242,3.048819,0.8947659,1.0
1.894598,0.9356155,1.34687,1.666876,3.543509,1.518555,0.8440025,1.0
2.189178,1.289051,1.753683,2.130493,3.258211,1.52935,0.4734146,1.0
1.401064,0.7534943,1.167336,1.512804,4.846195,1.952633,0.2610697,0.8347461
1.331635,0.5588264,1.064535,1.258993,7.17182,3.283579,0.4737541,0.7505392
1.610558,0.8189468,1.198935,1.508354,4.49619,2.075615,0.7162966,0.7173343
0.8291245,0.7135887,1.225208,1.149374,1.753634,0.8160212,0.814697,1.0
1.362038,0.8313751,1.323992,1.671261,6.107564,2.687281,0.2125131,0.1514546
1.122143,0.6301937,1.073206,1.294989,3.620961,1.672312,0.6542355,0.7846653
1.843403,1.016842,1.488806,1.823035,6.249775,2.737686,0.2533998,0.6179951
2.464817,1.802376,2.462872,2.868134,7.286855,2.19882,0.6323434,1.0
3.525373,1.683369,2.333822,2.723078,4.10613,1.83975,0.7401865,1.0
1.869898,0.9262543,1.376277,1.750299,6.116548,2.654931,0.8991992,0.9286442
1.987116,1.113592,1.586149,1.930211,4.68601,2.044397,0.6993937,1.0
1.340246,0.6970539,1.07634,1.250036,4.813764,2.47667,0.7499918,0.1695602
1.391409,0.7546997,1.215338,1.507668,5.32394,2.35424,0.4463129,0.6311792
1.626819,0.6948299,1.085484,1.371419,15.27695,6.572755,0.6444378,0.7748654
1.938133,1.006245,1.452005,1.814511,5.379937,2.374002,0.6027027,0.8358937
3.849348,1.302156,2.039474,2.282167,3.698309,1.602264,0.6498384,0.9245624
2.235146,1.25522,1.751545,2.152779,4.795841,1.969509,0.8451703,1.0
1.586916,1.05089,1.479702,1.870859,6.042952,2.685937,0.2412536,0.2181091
1.183628,1.665806,2.153978,2.46438,4.224987,2.038719,0.7800528,1.0
1.379736,2.045929,2.609701,3.033737,4.356706,1.868029,0.8188055,1.0
1.724718,0.9962692,1.430451,1.698262,9.763561,3.94553,0.5135153,1.0
3.527676,1.786184,2.391775,2.387548,3.129031,1.317841,0.6124912,0.9887978
0.8293152,1.613152,2.231421,2.524542,4.353708,1.886693,0.8550663,1.0
2.021439,1.1577,1.628288,1.975206,7.973322,3.162377,0.7323273,1.0
1.296436,0.7237129,1.081285,1.395761,5.697425,2.560119,0.9819016,0.3739326
1.261999,0.6567192,1.066582,1.315643,6.505865,3.103223,0.7261073,0.124035
1.029673,0.544899,0.7865372,1.129122,5.902442,2.649799,0.6540341,0.5374471
2.286596,0.9322205,1.087543,1.607203,6.058867,2.23606,0.6381716,1.0
1.866725,0.8499393,1.200486,1.602374,7.555875,3.389903,0.9144291,0.4661691
1.665619,0.8198891,1.031609,1.527313,5.266011,2.060745,0.8552065,1.0
2.209362,0.8278866,1.320019,1.711272,7.276439,3.407495,0.416166,0.1119267
1.709854,0.8099108,1.154473,1.510842,12.83242,5.132738,0.7241868,0.6297127
3.250935,1.529665,2.258215,2.768732,6.331924,2.768299,0.8186477,1.0
1.63582,0.8626308,1.45289,1.839611,4.5611,2.134769,0.7334437,0.5178285
1.878633,0.6432686,1.123978,1.468222,3.810392,1.866354,0.9291443,0.85037
0.9693413,0.3196316,0.8155022,1.116079,4.27796,2.189265,0.4011815,0.1053139
1.80559,1.649429,2.558945,2.897427,6.725335,2.78151,0.5649631,0.8767961
2.292589,1.392017,2.034547,2.590353,1.785942,0.9153211,0.2499546,0.9230283
2.144793,0.9479389,1.789171,2.187634,2.660459,1.389077,0.3710937,1.0
2.503733,1.228704,1.920719,2.450539,1.863716,0.9396735,0.2804554,1.0
1.189411,0.1530933,0.8074341,0.7456131,1.797454,0.8787028,0.1433594,1.0
1.172419,0.5516853,0.8268414,1.08987,1.900906,0.9415863,0.495492,1.0
2.188854,1.227583,1.518591,1.814238,1.896598,0.9594331,0.8060921,1.0
2.438824,1.089672,1.465132,1.804501,1.863075,0.9376699,0.7339612,1.0
1.629297,0.9812107,1.050821,1.318155,1.830526,0.9402187,0.05269668,1.0
2.471134,1.081491,1.626099,2.0233,1.765339,0.9093583,0.725294,1.0
0.7680149,1.189705,2.108826,2.554283,27.91417,2.59317,0.7369852,1.0
2.023392,1.102331,1.825413,2.261091,2.499647,1.260997,0.7503618,0.939053
1.942808,0.6945,1.517195,1.851013,2.376736,1.150985,0.496886,0.7523392
1.173178,0.6184254,1.377111,1.691639,2.800918,1.284519,0.7627235,0.837018
1.530685,0.9054546,1.663612,2.029144,2.575408,1.47294,0.6632434,1.0
1.304583,0.4787178,1.224922,1.561342,2.624164,1.309704,0.8719139,0.7951404
5.776779,1.088938,1.949345,2.322411,2.293542,0.8964345,0.6512769,0.9955223
2.535889,0.8881569,1.762903,2.093842,1.98314,1.021869,0.2537957,0.9634306
1.218613,1.334316,2.152121,2.594687,3.427486,1.704553,0.5576099,1.0
0.7134895,1.448227,2.289242,2.519093,2.258773,1.123263,0.2000084,1.0
3.612427,1.750132,2.367363,2.663958,12.34489,3.880539,0.6777851,1.0
1.786777,0.8445396,1.362482,1.70786,4.991232,2.358597,0.7500589,0.8932269
2.129995,1.131765,1.71438,2.087965,5.460056,2.436702,0.7592372,0.9129141
2.012266,1.026634,1.611843,2.000313,6.089374,2.812819,0.1661693,0.4238683
1.680698,0.7935019,1.277154,1.626112,11.37478,4.434607,0.2350706,1.0
1.482599,1.768703,2.730145,3.156778,2.393852,1.385885,0.7719089,1.0
1.028904,1.100336,1.79608,2.216457,4.765448,2.634704,0.3194688,0.8838197
2.333803,1.28068,2.064257,2.407782,2.123131,1.162321,0.3765799,0.7719469
1.017515,1.418741,2.486433,2.877035,6.153435,2.43831,0.7964628,1.0
1.981647,0.8855019,1.297091,1.572405,5.36942,2.541701,0.9006387,0.4054261
1.176336,0.5526695,0.8878059,1.111513,5.667192,2.680825,0.4382437,0.0
1.667129,0.8024387,1.215486,1.515341,14.46305,6.717602,0.3906289,0.541177
3.197834,1.424301,1.974495,2.400629,4.995656,2.088204,0.8633466,1.0
2.441471,1.712774,2.376059,2.868038,2.889336,1.640231,0.7501115,0.6753047
2.029196,1.543613,2.72077,3.019991,7.530176,1.760796,0.7503583,1.0
1.107185,0.8235836,1.27183,1.529812,22.55776,4.543806,0.999848,0.9892389
1.934717,1.262638,1.729418,2.094486,5.532598,2.243106,0.9055248,1.0
1.586275,0.8813457,1.291998,1.593758,4.558315,2.165775,0.6910937,0.8177719
1.862965,0.9757938,1.379045,1.704655,4.244686,1.891032,0.7443846,1.0
1.067154,0.5610428,0.9581032,1.163673,5.721894,2.575387,0.1617696,0.0
3.684032,1.616272,2.198704,2.577049,2.712053,1.387739,0.5166189,1.0
1.412624,0.7955894,1.219538,1.556433,4.148524,1.935945,0.2232549,0.306117
1.123655,0.6042843,1.022114,1.321505,1.876222,0.9764832,0.05,0.0
0.4499378,0.3370934,0.7363892,1.025562,2.141655,1.084974,0.5638006,0.0
1.774675,1.140198,1.555405,1.90844,3.168703,1.4793,0.8761448,1.0
1.269335,0.7912636,1.179327,1.394207,6.29579,3.187509,0.7503396,0.07243883
2.057539,1.036098,1.504692,1.951438,4.729558,2.148161,0.2635053,0.44164
3.675085,1.686327,2.35457,2.737295,2.549778,1.222707,0.6910234,1.0
0.8754215,1.199961,1.977091,2.238989,4.057826,1.89983,0.4994883,0.0
1.648903,0.8281441,1.256092,1.508007,5.077119,2.126786,0.5106824,1.0
3.505354,1.588665,1.9543,2.5091,3.09305,1.554138,0.6043528,0.8295663
5.022909,1.668894,2.423822,2.861914,7.824849,2.61347,0.6383497,1.0
1.184372,0.6179943,0.9781799,1.18569,4.549746,2.026858,0.9167513,0.8723095
1.215332,0.5714722,0.930603,1.130663,6.137444,2.926306,0.6421589,0.2150914
1.005621,0.3207283,0.5308189,0.6351204,6.361373,3.05059,0.8178797,0.03407905
2.772829,1.65097,2.22406,2.603733,3.016667,1.478256,0.6312181,0.5341564
2.140482,1.677748,2.286919,2.644777,3.893622,1.837004,0.8750344,1.0
2.073511,1.054649,1.566673,1.949274,3.648093,1.671646,0.4915928,1.0
1.075027,0.553009,0.9169884,1.070271,3.877748,1.962181,0.638778,0.1959695
0.4841385,1.7985,2.578281,3.006487,5.408308,2.288392,0.34746,0.7948184
4.407785,1.646549,2.294405,2.62051,10.97929,1.488798,0.7928277,1.0
1.843622,1.575949,2.164759,2.46139,3.36699,1.47047,0.7633662,1.0
1.927483,1.014647,1.475248,1.809242,3.534156,1.678846,0.4160888,0.8851033
1.859312,0.9770832,1.507977,1.941992,15.65417,6.46662,0.2664972,0.6053243
1.728962,0.8575039,1.304085,1.613232,4.587813,1.997244,0.3400082,0.8792385
2.487698,1.513006,2.072441,2.383526,3.897555,1.692324,0.889081,1.0
1.72838,1.449673,2.057905,2.432329,5.48529,2.452338,0.680992,0.9619139
4.232784,1.51536,2.271454,2.644732,258.3888,3.133603,0.4589333,1.0
4.840555,1.671085,2.398298,2.915148,3.833244,1.492697,0.8286906,1.0
1.961672,0.9515438,1.357149,1.717222,5.21089,2.229028,0.8092577,1.0
2.108854,1.13591,1.592045,1.931379,4.056712,1.689207,0.6860791,1.0
1.863293,0.8514709,1.234608,1.553912,5.11546,2.075458,0.8775182,1.0
1.394238,0.5215836,0.6887627,0.7926178,1.260348,0.6585248,0.06637898,0.0
1.5117,0.668169,1.064789,1.363028,8.292345,3.730025,0.4796424,0.141271
1.664293,0.6595879,1.078686,1.381491,45.68306,3.152888,0.2999572,0.4178018
1.093277,0.3923607,0.643198,0.7763577,5.479712,2.564159,0.6261843,0.004404078
1.266767,0.5281382,0.8476124,1.087094,7.146678,3.503233,0.8748797,0.9014286
1.843393,0.985117,1.395294,1.724907,4.418117,1.749466,0.8793927,1.0
1.792576,0.8074284,1.174405,1.453972,7.046965,2.814989,0.8538885,1.0
1.899315,0.8227844,1.179496,1.500746,4.129218,1.779012,0.711354,0.965912
0.9293118,0.5630417,0.8871651,1.116898,3.763373,1.640701,0.9200844,0.7218931
2.033646,1.077093,1.480148,1.819242,5.257435,2.287341,0.7469146,1.0
2.09136,1.009817,1.384279,1.794388,2.955093,1.233443,0.3855836,0.7765238
0.9759445,0.4054451,0.7454472,0.9644623,2.968427,1.302704,0.3078921,0.5041702
1.897366,1.058531,1.471308,1.842587,3.02066,1.37306,0.5860884,1.0
1.842857,0.6082516,0.7808456,0.8624058,1.400637,0.662591,0.1251114,0.9348789
1.65733,0.8666534,1.314341,1.625256,5.288338,2.246192,0.7045674,1.0
1.716539,1.327677,1.817915,2.125948,3.84484,1.763191,0.7582905,0.9979402
3.757496,1.674486,2.336044,2.765781,3.655493,1.553758,0.9041831,1.0
1.495747,2.80088,3.690552,4.373995,1.550636,1.018038,0.740248,0.7992522
1.615669,0.7828579,1.19311,1.50494,3.90866,1.762989,0.4338568,0.28125
2.151289,1.031219,1.489243,1.87715,4.658522,1.996029,0.4276076,0.9129974
2.211264,1.698839,2.386702,2.767469,5.962807,2.131387,0.6629573,1.0
1.499422,0.7943344,1.201897,1.521608,6.413384,3.09455,0.5764416,0.534779
1.39307,0.8279285,1.293985,1.596405,5.006786,2.114657,0.4596122,1.0
2.016533,0.9845848,1.416023,1.770063,3.588817,1.530671,0.6659248,1.0
0.9102039,1.627899,2.331543,2.758299,3.009225,1.30606,0.4000381,0.6971351
1.930395,0.8511992,1.248072,1.53418,13.13737,5.145594,0.6592928,1.0
1.929052,0.8493977,1.24543,1.54112,8.783235,3.633217,0.6597987,1.0
2.173788,1.184168,1.650385,1.965571,6.780864,2.73415,0.8955367,1.0
